Kera	0.0005	train	300	0.865416
Kera	0.0005	test	300	0.855599
Kera	0.0005	train	400	0.864846
Kera	0.0005	test	400	0.858461
Kera	0.0005	train	500	0.860174
Kera	0.0005	test	500	0.858173
Kera	0.0005	train	600	0.845035
Kera	0.0005	test	600	0.862978
Kera	0.0005	train	700	0.869697
Kera	0.0005	test	700	0.860864
Kera	0.0005	train	800	0.878283
Kera	0.0005	test	800	0.859131
Kera	0.0005	train	900	0.906015
Kera	0.0005	test	900	0.860408
Kera	0.0005	train	1000	0.911111
Kera	0.0005	test	1000	0.861853
Kera	0.0005	train	1100	0.924782
Kera	0.0005	test	1100	0.859735
Kera	0.0005	train	1200	0.876248
Kera	0.0005	test	1200	0.860211
Kera	0.0005	train	1300	0.913872
Kera	0.0005	test	1300	0.86941
Kera	0.0005	train	1400	0.924561
Kera	0.0005	test	1400	0.860303
Kera	0.0005	train	1500	0.940547
Kera	0.0005	test	1500	0.857172
Kera	0.0005	train	1600	0.90016
Kera	0.0005	test	1600	0.860225
Kera	0.0005	train	1700	0.955046
Kera	0.0005	test	1700	0.865159
Kera	0.0005	train	1800	0.934643
Kera	0.0005	test	1800	0.86057
Kera	0.0005	train	1900	0.924561
Kera	0.0005	test	1900	0.858364
Kera	0.0005	train	2000	0.956343
Kera	0.0005	test	2000	0.859769
Kera	0.0005	train	2100	0.954946
Kera	0.0005	test	2100	0.86462
Kera	0.0005	train	2200	0.971259
Kera	0.0005	test	2200	0.86101
Kera	0.0005	train	2300	0.949754
Kera	0.0005	test	2300	0.861476
Kera	0.0005	train	2400	0.98053
Kera	0.0005	test	2400	0.860452
Kera	0.0005	train	2500	0.926284
Kera	0.0005	test	2500	0.859732
Kera	0.0005	train	2600	0.959936
Kera	0.0005	test	2600	0.860408
Kera	0.0005	train	2700	0.964686
Kera	0.0005	test	2700	0.861904
Kera	0.0005	train	2800	0.979198
Kera	0.0005	test	2800	0.858409
Kera	0.0005	train	2900	0.985428
Kera	0.0005	test	2900	0.86085
Kera	0.0005	train	3000	0.979992
Kera	0.0005	test	3000	0.859096
Kera	0.0005	train	3100	0.958937
Kera	0.0005	test	3100	0.855884
Kera	0.0005	train	3200	0.979792
Kera	0.0005	test	3200	0.859042
Kera	0.0005	train	3300	0.994737
Kera	0.0005	test	3300	0.859069
Kera	0.0005	train	3400	0.975813
Kera	0.0005	test	3400	0.855915
Kera	0.0005	train	3500	1.0
Kera	0.0005	test	3500	0.854668
Kera	0.0005	train	3600	1.0
Kera	0.0005	test	3600	0.859175
Kera	0.0005	train	3700	0.984694
Kera	0.0005	test	3700	0.859577
Kera	0.0005	train	3800	0.990099
Kera	0.0005	test	3800	0.860972
Kera	0.0005	train	3900	1.0
Kera	0.0005	test	3900	0.863312
Kera	0.0005	train	4000	0.990991
Kera	0.0005	test	4000	0.863989
Kera	0.0005	train	4100	0.995283
Kera	0.0005	test	4100	0.858365
Kera	0.0005	train	4200	1.0
Kera	0.0005	test	4200	0.86085
Kera	0.0005	train	4300	1.0
Kera	0.0005	test	4300	0.850936
Kera	0.0005	train	4400	0.995495
Kera	0.0005	test	4400	0.857155
Kera	0.0005	train	4500	1.0
Kera	0.0005	test	4500	0.859214
Kera	0.0005	train	4600	0.99505
Kera	0.0005	test	4600	0.853316
Kera	0.0005	train	4700	0.994565
Kera	0.0005	test	4700	0.863324
Kera	0.0005	train	4800	1.0
Kera	0.0005	test	4800	0.857119
Kera	0.0005	train	4900	0.994792
Kera	0.0005	test	4900	0.866441
